,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6,MR1_checker,MR3_checker,MR4_checker,MR5_checker,MR6_checker
34282,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34283,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34284,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34285,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34286,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34287,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34288,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34289,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34290,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34291,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34292,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34293,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34294,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34295,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34296,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34297,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34298,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34299,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34300,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34301,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34302,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34303,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34304,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34305,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34306,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34307,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34308,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34309,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34310,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34311,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34312,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34313,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34314,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34315,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34316,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34317,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34318,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34319,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34320,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34321,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34322,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34323,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34324,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34325,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34326,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34327,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34328,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34329,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34330,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34331,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34332,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34333,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34334,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34335,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34336,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34337,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34338,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34339,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34340,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34341,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34342,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34343,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34344,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34345,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34346,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34347,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34348,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34349,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34350,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34351,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34352,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34353,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34354,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34355,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34356,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34357,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34358,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34359,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34360,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34361,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34362,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34363,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34364,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34365,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34366,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34367,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34368,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34369,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34370,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34371,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34372,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34373,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34374,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34375,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34376,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34377,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34378,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34379,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34380,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34381,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34382,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34383,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34384,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34385,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34386,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34387,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34388,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34389,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34390,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34391,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34392,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34393,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34394,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34395,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34396,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34397,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34398,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34399,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34400,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34401,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34402,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34403,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34404,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34405,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34406,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34407,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34408,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34409,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34410,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34411,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34412,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34413,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34414,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34415,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34416,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34417,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34418,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34419,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34420,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34421,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34422,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34423,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34424,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34425,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34426,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34427,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34428,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34429,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34430,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34431,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34432,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34433,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34434,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34435,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34436,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34437,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34438,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34439,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34440,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34441,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34442,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34443,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34444,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34445,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34446,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34447,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34448,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34449,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34450,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34451,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34452,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34453,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34454,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34455,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34456,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34457,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34458,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34459,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34460,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34461,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34462,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34463,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34464,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34465,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34466,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34467,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34468,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34469,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34470,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34471,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34472,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34473,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34474,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34475,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34476,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34477,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34478,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34479,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34480,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34481,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34482,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34483,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34484,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34485,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34486,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34487,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34488,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34489,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34490,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34491,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34492,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34493,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34494,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34495,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34496,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34497,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34498,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34499,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34500,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34501,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34502,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34503,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34504,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34505,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34506,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34507,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34508,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34509,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34510,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34511,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34512,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34513,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34514,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34515,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34516,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34517,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34518,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34519,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34520,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34521,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34522,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34523,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34524,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34525,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34526,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34527,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34528,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34529,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34530,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34531,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34532,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34533,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34534,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34535,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34536,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34537,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34538,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34539,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34540,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34541,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34542,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34543,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34544,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34545,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34546,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34547,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34548,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34549,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34550,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34551,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34552,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34553,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34554,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34555,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34556,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34557,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34558,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34559,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34560,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34561,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34562,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34563,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34564,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34565,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34566,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34567,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34568,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34569,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34570,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34571,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34572,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34573,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34574,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34575,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34576,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34577,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34578,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34579,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34580,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34581,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34582,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34583,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34584,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34585,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34586,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34587,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34588,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34589,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34590,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34591,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34592,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34593,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34594,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34595,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34596,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34597,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34598,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34599,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34600,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34601,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34602,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34603,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34604,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34605,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34606,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34607,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34608,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34609,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34610,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34611,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
34612,1,1,1,1,1,1,1,No-violated,No-violated,No-violated,No-violated,No-violated
